tool_id,name,method,frame,frame_ms,n_points,d_axis0_deg,d_axis1_deg,d_axis2_deg,jitter_max_deg,flip,stable,power_iter
T07,screwdriver,raw,177,0.0795,1500,0.0638,31.5282,31.5283,31.5283,0,0,0
T07,screwdriver,raw,178,0.074,1503,0.1642,8.7336,8.732,8.7336,0,1,0
T07,screwdriver,raw,179,0.06992,1502,0.0904,58.2832,58.2833,58.2833,0,1,0
T07,screwdriver,raw,180,0.0735,1502,0.0551,4.1853,4.1856,4.1856,0,1,0
T07,screwdriver,raw,181,0.07233,1502,0.356,142.9127,37.086,142.9127,1,0,0
T07,screwdriver,raw,182,0.07288,1503,0.3456,60.6053,60.6055,60.6055,0,0,0
T07,screwdriver,raw,183,0.07579,1500,0.3359,39.741,140.2596,140.2596,1,0,0
T07,screwdriver,raw,184,0.07471,1500,0.0952,3.9359,3.9361,3.9361,0,0,0
T07,screwdriver,raw,185,0.0835,1500,0.082,5.5427,5.5433,5.5433,0,0,0
T07,screwdriver,raw,186,0.11025,1501,0.1379,38.492,38.4918,38.492,0,1,0
T07,screwdriver,raw,187,0.08433,1500,0.1829,23.9177,23.917,23.9177,0,0,0
T07,screwdriver,raw,188,0.09042,1504,0.3035,143.638,143.6383,143.6383,1,1,0
T07,screwdriver,raw,189,0.08729,1505,0.1768,71.9701,71.9701,71.9701,0,1,0
T07,screwdriver,raw,190,0.10017,1500,0.2312,119.2101,119.21,119.2101,1,0,0
T07,screwdriver,raw,191,0.08683,1502,0.1782,83.2081,96.792,96.792,1,1,0
T07,screwdriver,raw,192,0.12704,1505,0.2063,6.891,6.8887,6.891,0,1,0
T07,screwdriver,raw,193,0.11479,1500,0.35,55.426,55.4257,55.426,0,0,0
T07,screwdriver,raw,194,0.10071,1500,0.0355,7.0004,7.0005,7.0005,0,0,0
T07,screwdriver,raw,195,0.09346,1505,0.0829,80.1153,99.8847,99.8847,1,0,0
T07,screwdriver,raw,196,0.10379,1500,0.0413,109.5145,109.5145,109.5145,1,0,0
T07,screwdriver,raw,197,0.07696,1500,0.0963,5.2313,5.2321,5.2321,0,0,0
T07,screwdriver,raw,198,0.07313,1504,0.1375,118.725,118.7252,118.7252,1,1,0
T07,screwdriver,raw,199,0.07633,1500,0.187,21.8071,21.8064,21.8071,0,0,0
T07,screwdriver,기존_PoseStabilizer,0,2.589,1500,0.0,0.0,0.0,0.0,0,0,0
T07,screwdriver,기존_PoseStabilizer,1,2.56037,1500,0.0433,2.5693,2.569,2.5693,0,0,0
T07,screwdriver,기존_PoseStabilizer,2,2.49854,1505,0.0085,2.6868,2.6868,2.6868,0,1,0
T07,screwdriver,기존_PoseStabilizer,3,2.55158,1502,0.1069,5.5792,5.5784,5.5792,0,0,0
T07,screwdriver,기존_PoseStabilizer,4,2.61946,1500,0.1061,8.1903,8.1896,8.1903,0,0,0
T07,screwdriver,기존_PoseStabilizer,5,2.6845,1505,0.0358,1.1192,1.1195,1.1195,0,1,0
T07,screwdriver,기존_PoseStabilizer,6,2.49783,1500,0.0886,6.4952,6.4947,6.4952,0,0,0
T07,screwdriver,기존_PoseStabilizer,7,2.57646,1500,0.0608,1.0079,1.0097,1.0097,0,0,0
T07,screwdriver,기존_PoseStabilizer,8,2.49425,1500,0.0671,4.7377,4.7376,4.7377,0,0,0
T07,screwdriver,기존_PoseStabilizer,9,2.51829,1503,0.0412,0.0549,0.0373,0.0549,0,0,0
T07,screwdriver,기존_PoseStabilizer,10,2.52967,1504,0.0169,0.6009,0.6007,0.6009,0,0,0
T07,screwdriver,기존_PoseStabilizer,11,2.50296,1500,0.0084,0.1335,0.1336,0.1336,0,0,0
T07,screwdriver,기존_PoseStabilizer,12,2.52946,1500,0.0272,3.5261,3.5261,3.5261,0,0,0
T07,screwdriver,기존_PoseStabilizer,13,2.50271,1500,0.0364,2.5353,2.5354,2.5354,0,0,0
T07,screwdriver,기존_PoseStabilizer,14,2.51087,1500,0.0648,5.2312,5.2308,5.2312,0,0,0
T07,screwdriver,기존_PoseStabilizer,15,2.59383,1500,0.0733,1.599,1.6006,1.6006,0,0,0
T07,screwdriver,기존_PoseStabilizer,16,2.51312,1504,0.1241,5.6758,5.6757,5.6758,0,1,0
T07,screwdriver,기존_PoseStabilizer,17,2.49846,1500,0.0372,3.2902,3.2904,3.2904,0,0,0
T07,screwdriver,기존_PoseStabilizer,18,2.57288,1500,0.0898,3.753,3.7541,3.7541,0,0,0
T07,screwdriver,기존_PoseStabilizer,19,2.49754,1500,0.0315,1.9316,1.9318,1.9318,0,0,0
T07,screwdriver,기존_PoseStabilizer,20,2.5635,1505,0.0195,3.8708,3.8708,3.8708,0,1,0
T07,screwdriver,기존_PoseStabilizer,21,2.51246,1500,0.0322,0.048,0.0576,0.0576,0,0,0
T07,screwdriver,기존_PoseStabilizer,22,2.52554,1500,0.0204,0.1754,0.176,0.176,0,0,0
T07,screwdriver,기존_PoseStabilizer,23,2.61296,1500,0.05,0.6126,0.6146,0.6146,0,0,0
T07,screwdriver,기존_PoseStabilizer,24,2.50038,1500,0.0274,4.705,4.7049,4.705,0,0,0
T07,screwdriver,기존_PoseStabilizer,25,2.51671,1500,0.0444,7.857,7.857,7.857,0,0,0
T07,screwdriver,기존_PoseStabilizer,26,2.59767,1500,0.0919,0.8348,0.8398,0.8398,0,0,0
T07,screwdriver,기존_PoseStabilizer,27,2.5115,1503,0.0709,5.486,5.4863,5.4863,0,1,0
T07,screwdriver,기존_PoseStabilizer,28,2.48275,1500,0.0963,1.02,1.0244,1.0244,0,0,0
T07,screwdriver,기존_PoseStabilizer,29,2.48608,1501,0.1135,4.6923,4.6925,4.6925,0,1,0
T07,screwdriver,기존_PoseStabilizer,30,2.48087,1501,0.1004,8.2926,8.2923,8.2926,0,0,0
T07,screwdriver,기존_PoseStabilizer,31,2.56896,1504,0.0729,1.3245,1.3264,1.3264,0,1,0
T07,screwdriver,기존_PoseStabilizer,32,2.5245,1500,0.0925,3.194,3.1944,3.1944,0,0,0
T07,screwdriver,기존_PoseStabilizer,33,2.55117,1503,0.0482,3.3283,3.328,3.3283,0,1,0
T07,screwdriver,기존_PoseStabilizer,34,2.61962,1500,0.0251,1.2458,1.2458,1.2458,0,0,0
T07,screwdriver,기존_PoseStabilizer,35,2.5,1505,0.0746,5.56,5.5604,5.5604,0,1,0
T07,screwdriver,기존_PoseStabilizer,36,2.62133,1500,0.0876,2.1798,2.1813,2.1813,0,0,0
T07,screwdriver,기존_PoseStabilizer,37,2.54271,1500,0.1448,1.7201,1.7261,1.7261,0,0,0
T07,screwdriver,기존_PoseStabilizer,38,2.511,1500,0.1062,0.1313,0.1687,0.1687,0,0,0
T07,screwdriver,기존_PoseStabilizer,39,2.49696,1500,0.0697,1.5391,1.5406,1.5406,0,0,0
T07,screwdriver,기존_PoseStabilizer,40,2.50546,1500,0.0811,5.7693,5.7699,5.7699,0,0,0
T07,screwdriver,기존_PoseStabilizer,41,2.546,1500,0.0992,6.8064,6.8071,6.8071,0,0,0
T07,screwdriver,기존_PoseStabilizer,42,2.59792,1500,0.0618,5.5241,5.5245,5.5245,0,0,0
T07,screwdriver,기존_PoseStabilizer,43,2.50758,1500,0.069,1.8239,1.8251,1.8251,0,0,0
T07,screwdriver,기존_PoseStabilizer,44,2.83233,1500,0.0164,1.1448,1.1448,1.1448,0,0,0
T07,screwdriver,기존_PoseStabilizer,45,2.53737,1500,0.0444,1.0351,1.0358,1.0358,0,0,0
T07,screwdriver,기존_PoseStabilizer,46,2.68463,1500,0.1016,3.4698,3.4712,3.4712,0,0,0
T07,screwdriver,기존_PoseStabilizer,47,2.58154,1500,0.0183,5.0984,5.0985,5.0985,0,0,0
T07,screwdriver,기존_PoseStabilizer,48,2.51633,1500,0.0189,4.5852,4.5852,4.5852,0,0,0
T07,screwdriver,기존_PoseStabilizer,49,2.48758,1500,0.0545,1.1715,1.1727,1.1727,0,0,0
T07,screwdriver,기존_PoseStabilizer,50,2.51117,1505,0.0605,2.9686,2.9686,2.9686,0,1,0
T07,screwdriver,기존_PoseStabilizer,51,2.5365,1500,0.0188,2.2548,2.2547,2.2548,0,0,0
T07,screwdriver,기존_PoseStabilizer,52,2.55362,1500,0.0371,3.3846,3.3848,3.3848,0,0,0
T07,screwdriver,기존_PoseStabilizer,53,2.48679,1505,0.071,6.9204,6.9202,6.9204,0,1,0
T07,screwdriver,기존_PoseStabilizer,54,2.60596,1500,0.0162,0.406,0.4061,0.4061,0,0,0
T07,screwdriver,기존_PoseStabilizer,55,2.52996,1500,0.0091,5.8683,5.8683,5.8683,0,0,0
T07,screwdriver,기존_PoseStabilizer,56,2.48508,1500,0.0389,9.2099,9.2098,9.2099,0,0,0
T07,screwdriver,기존_PoseStabilizer,57,2.51446,1500,0.0235,10.2599,10.2599,10.2599,0,0,0
T07,screwdriver,기존_PoseStabilizer,58,2.48329,1500,0.0166,3.5654,3.5654,3.5654,0,0,0
T07,screwdriver,기존_PoseStabilizer,59,2.51179,1500,0.0301,0.4822,0.4831,0.4831,0,0,0
T07,screwdriver,기존_PoseStabilizer,60,2.48829,1500,0.0092,1.8882,1.8883,1.8883,0,0,0
T07,screwdriver,기존_PoseStabilizer,61,2.51725,1500,0.0566,2.8142,2.8147,2.8147,0,0,0
T07,screwdriver,기존_PoseStabilizer,62,2.585,1500,0.0727,2.0904,2.0916,2.0916,0,0,0
T07,screwdriver,기존_PoseStabilizer,63,2.50371,1500,0.0127,2.0812,2.0812,2.0812,0,0,0
T07,screwdriver,기존_PoseStabilizer,64,2.637,1500,0.0207,0.2597,0.2603,0.2603,0,0,0
T07,screwdriver,기존_PoseStabilizer,65,2.49854,1500,0.0093,3.3861,3.3861,3.3861,0,0,0
T07,screwdriver,기존_PoseStabilizer,66,2.50492,1505,0.0156,1.5224,1.5224,1.5224,0,1,0
T07,screwdriver,기존_PoseStabilizer,67,2.48025,1500,0.0538,1.7907,1.7915,1.7915,0,0,0
T07,screwdriver,기존_PoseStabilizer,68,2.62967,1500,0.0121,0.4411,0.4412,0.4412,0,0,0
T07,screwdriver,기존_PoseStabilizer,69,2.53242,1500,0.0424,2.9685,2.9688,2.9688,0,0,0
T07,screwdriver,기존_PoseStabilizer,70,2.50904,1500,0.0389,0.6467,0.6479,0.6479,0,0,0
T07,screwdriver,기존_PoseStabilizer,71,2.51875,1500,0.0688,3.8636,3.8641,3.8641,0,0,0
T07,screwdriver,기존_PoseStabilizer,72,2.49054,1501,0.1,0.8728,0.8784,0.8784,0,0,0
T07,screwdriver,기존_PoseStabilizer,73,2.52387,1500,0.0675,4.5085,4.5089,4.5089,0,0,0
T07,screwdriver,기존_PoseStabilizer,74,2.48904,1505,0.0427,4.0081,4.0081,4.0081,0,1,0
T07,screwdriver,기존_PoseStabilizer,75,2.48162,1500,0.0518,6.8411,6.841,6.8411,0,0,0
T07,screwdriver,기존_PoseStabilizer,76,2.48854,1505,0.0413,2.8021,2.8023,2.8023,0,1,0
T07,screwdriver,기존_PoseStabilizer,77,2.58792,1500,0.0555,0.7735,0.7739,0.7739,0,0,0
T07,screwdriver,기존_PoseStabilizer,78,2.61083,1504,0.0264,0.955,0.9547,0.955,0,1,0
T07,screwdriver,기존_PoseStabilizer,79,2.56675,1500,0.0304,1.3394,1.3394,1.3394,0,0,0
T07,screwdriver,기존_PoseStabilizer,80,2.49379,1500,0.0531,2.9442,2.9446,2.9446,0,0,0
T07,screwdriver,기존_PoseStabilizer,81,2.53817,1501,0.07,6.8366,6.8366,6.8366,0,0,0
T07,screwdriver,기존_PoseStabilizer,82,2.8165,1500,0.0443,1.6409,1.6414,1.6414,0,0,0
T07,screwdriver,기존_PoseStabilizer,83,2.59354,1500,0.012,1.9885,1.9885,1.9885,0,0,0
T07,screwdriver,기존_PoseStabilizer,84,2.67958,1500,0.0193,0.5799,0.5802,0.5802,0,0,0
T07,screwdriver,기존_PoseStabilizer,85,2.53513,1500,0.0196,1.0003,1.0005,1.0005,0,0,0
T07,screwdriver,기존_PoseStabilizer,86,2.55325,1500,0.0224,3.4049,3.4049,3.4049,0,0,0
T07,screwdriver,기존_PoseStabilizer,87,2.52383,1500,0.0143,1.7779,1.778,1.778,0,0,0
T07,screwdriver,기존_PoseStabilizer,88,2.60321,1500,0.0441,1.0583,1.0592,1.0592,0,0,0
T07,screwdriver,기존_PoseStabilizer,89,2.67575,1500,0.0386,5.0098,5.01,5.01,0,0,0
T07,screwdriver,기존_PoseStabilizer,90,2.52975,1500,0.0504,0.9595,0.9608,0.9608,0,0,0
T07,screwdriver,기존_PoseStabilizer,91,2.51642,1500,0.0478,3.4999,3.5002,3.5002,0,0,0
T07,screwdriver,기존_PoseStabilizer,92,2.80392,1500,0.0286,0.2433,0.2449,0.2449,0,0,0
T07,screwdriver,기존_PoseStabilizer,93,2.56096,1504,0.0797,2.6091,2.6085,2.6091,0,0,0
T07,screwdriver,기존_PoseStabilizer,94,2.78175,1505,0.0228,0.5816,0.5818,0.5818,0,0,0
T07,screwdriver,기존_PoseStabilizer,95,2.51275,1500,0.0289,5.0864,5.0864,5.0864,0,0,0
T07,screwdriver,기존_PoseStabilizer,96,2.497,1505,0.0488,2.6351,2.6355,2.6355,0,1,0
T07,screwdriver,기존_PoseStabilizer,97,2.50912,1500,0.0915,2.8044,2.8057,2.8057,0,0,0
T07,screwdriver,기존_PoseStabilizer,98,2.53996,1500,0.0454,2.0518,2.0522,2.0522,0,0,0
T07,screwdriver,기존_PoseStabilizer,99,2.55883,1500,0.0432,4.2651,4.2653,4.2653,0,0,0
T07,screwdriver,기존_PoseStabilizer,100,2.53579,1500,0.0419,6.7174,6.7175,6.7175,0,0,0
T07,screwdriver,기존_PoseStabilizer,101,2.57738,1504,0.0456,6.1422,6.142,6.1422,0,1,0
T07,screwdriver,기존_PoseStabilizer,102,2.50433,1504,0.0432,0.257,0.2579,0.2579,0,0,0
T07,screwdriver,기존_PoseStabilizer,103,2.53121,1500,0.0316,0.2099,0.2108,0.2108,0,0,0
T07,screwdriver,기존_PoseStabilizer,104,2.57992,1501,0.0425,3.0421,3.0423,3.0423,0,0,0
T07,screwdriver,기존_PoseStabilizer,105,2.48754,1500,0.016,1.1781,1.1781,1.1781,0,0,0
T07,screwdriver,기존_PoseStabilizer,106,2.50842,1500,0.0278,4.8926,4.8927,4.8927,0,0,0
T07,screwdriver,기존_PoseStabilizer,107,2.47042,1500,0.0128,4.3618,4.3618,4.3618,0,0,0
T07,screwdriver,기존_PoseStabilizer,108,2.49825,1500,0.0125,2.0273,2.0273,2.0273,0,0,0
T07,screwdriver,기존_PoseStabilizer,109,2.60967,1501,0.0592,3.5082,3.5086,3.5086,0,0,0
T07,screwdriver,기존_PoseStabilizer,110,2.47529,1502,0.035,6.1317,6.1316,6.1317,0,1,0
T07,screwdriver,기존_PoseStabilizer,111,2.48758,1500,0.0456,0.234,0.2375,0.2375,0,0,0
T07,screwdriver,기존_PoseStabilizer,112,2.59879,1504,0.0317,5.6872,5.6871,5.6872,0,1,0
T07,screwdriver,기존_PoseStabilizer,113,2.54313,1500,0.0565,2.3906,2.3912,2.3912,0,0,0
T07,screwdriver,기존_PoseStabilizer,114,2.52308,1503,0.0647,5.5187,5.5188,5.5188,0,0,0
T07,screwdriver,기존_PoseStabilizer,115,2.50579,1502,0.0338,1.4168,1.417,1.417,0,0,0
T07,screwdriver,기존_PoseStabilizer,116,2.51375,1500,0.1291,6.9917,6.9922,6.9922,0,0,0
T07,screwdriver,기존_PoseStabilizer,117,2.48546,1500,0.1183,9.7916,9.7916,9.7916,0,0,0
T07,screwdriver,기존_PoseStabilizer,118,2.50671,1500,0.0579,3.6554,3.6557,3.6557,0,0,0
T07,screwdriver,기존_PoseStabilizer,119,2.48888,1502,0.0484,1.3405,1.3408,1.3408,0,1,0
T07,screwdriver,기존_PoseStabilizer,120,2.57342,1500,0.0488,1.2314,1.2323,1.2323,0,0,0
T07,screwdriver,기존_PoseStabilizer,121,2.48954,1500,0.0685,3.7079,3.7077,3.7079,0,0,0
T07,screwdriver,기존_PoseStabilizer,122,2.50283,1500,0.0713,6.1331,6.1326,6.1331,0,0,0
T07,screwdriver,기존_PoseStabilizer,123,2.52142,1502,0.0241,0.3028,0.3037,0.3037,0,0,0
T07,screwdriver,기존_PoseStabilizer,124,2.51946,1500,0.0601,2.3351,2.3353,2.3353,0,0,0
T07,screwdriver,기존_PoseStabilizer,125,2.54758,1500,0.0462,2.0463,2.0464,2.0464,0,0,0
T07,screwdriver,기존_PoseStabilizer,126,2.51254,1500,0.0155,0.6831,0.6832,0.6832,0,0,0
T07,screwdriver,기존_PoseStabilizer,127,2.49558,1500,0.0466,4.2286,4.2284,4.2286,0,0,0
T07,screwdriver,기존_PoseStabilizer,128,2.55433,1502,0.0816,4.3896,4.3896,4.3896,0,0,0
T07,screwdriver,기존_PoseStabilizer,129,2.54321,1502,0.0809,2.0182,2.0188,2.0188,0,0,0
T07,screwdriver,기존_PoseStabilizer,130,2.48221,1500,0.1223,2.5556,2.5583,2.5583,0,0,0
T07,screwdriver,기존_PoseStabilizer,131,2.57012,1500,0.12,1.6554,1.6594,1.6594,0,0,0
T07,screwdriver,기존_PoseStabilizer,132,2.73462,1500,0.0914,4.6404,4.6413,4.6413,0,0,0
T07,screwdriver,기존_PoseStabilizer,133,2.50708,1502,0.0448,0.1396,0.1464,0.1464,0,0,0
T07,screwdriver,기존_PoseStabilizer,134,2.62012,1500,0.0293,0.9756,0.9759,0.9759,0,0,0
T07,screwdriver,기존_PoseStabilizer,135,2.5435,1500,0.0411,1.7632,1.7637,1.7637,0,0,0
T07,screwdriver,기존_PoseStabilizer,136,2.68296,1500,0.031,0.4452,0.4458,0.4458,0,0,0
T07,screwdriver,기존_PoseStabilizer,137,2.47992,1500,0.0399,2.9679,2.9681,2.9681,0,0,0
T07,screwdriver,기존_PoseStabilizer,138,2.50804,1501,0.0255,1.9254,1.9256,1.9256,0,1,0
T07,screwdriver,기존_PoseStabilizer,139,2.54054,1503,0.0495,2.8377,2.8376,2.8377,0,1,0
T07,screwdriver,기존_PoseStabilizer,140,2.51175,1505,0.1203,2.1931,2.1937,2.1937,0,0,0
T07,screwdriver,기존_PoseStabilizer,141,2.51837,1500,0.0904,6.0823,6.0829,6.0829,0,0,0
T07,screwdriver,기존_PoseStabilizer,142,2.49092,1503,0.0821,1.0673,1.0695,1.0695,0,1,0
T07,screwdriver,기존_PoseStabilizer,143,2.52858,1500,0.0598,3.9648,3.9645,3.9648,0,0,0
T07,screwdriver,기존_PoseStabilizer,144,2.48421,1500,0.043,3.3365,3.3363,3.3365,0,0,0
T07,screwdriver,기존_PoseStabilizer,145,2.50308,1500,0.0427,2.3859,2.3861,2.3861,0,0,0
T07,screwdriver,기존_PoseStabilizer,146,2.54258,1500,0.0237,2.2102,2.2103,2.2103,0,0,0
T07,screwdriver,기존_PoseStabilizer,147,2.51158,1500,0.0252,4.8171,4.8171,4.8171,0,0,0
T07,screwdriver,기존_PoseStabilizer,148,2.50408,1500,0.0352,3.5852,3.5853,3.5853,0,0,0
T07,screwdriver,기존_PoseStabilizer,149,2.52217,1500,0.05,4.1496,4.1499,4.1499,0,0,0
T07,screwdriver,기존_PoseStabilizer,150,2.49567,1500,0.0174,1.3616,1.3617,1.3617,0,0,0
T07,screwdriver,기존_PoseStabilizer,151,2.48771,1500,0.0156,2.0164,2.0164,2.0164,0,0,0
T07,screwdriver,기존_PoseStabilizer,152,2.61267,1500,0.0211,0.5828,0.5829,0.5829,0,0,0
T07,screwdriver,기존_PoseStabilizer,153,2.49867,1500,0.0285,0.4505,0.4514,0.4514,0,0,0
T07,screwdriver,기존_PoseStabilizer,154,2.50788,1500,0.0415,3.8556,3.8557,3.8557,0,0,0
T07,screwdriver,기존_PoseStabilizer,155,2.536,1500,0.0332,0.6411,0.6418,0.6418,0,0,0
T07,screwdriver,기존_PoseStabilizer,156,2.53242,1500,0.0075,0.5392,0.5392,0.5392,0,0,0
T07,screwdriver,기존_PoseStabilizer,157,2.60537,1500,0.0149,0.7562,0.7563,0.7563,0,0,0
T07,screwdriver,기존_PoseStabilizer,158,2.49175,1500,0.0199,0.9507,0.9509,0.9509,0,0,0
T07,screwdriver,기존_PoseStabilizer,159,2.49533,1500,0.0131,1.0945,1.0944,1.0945,0,0,0
T07,screwdriver,기존_PoseStabilizer,160,2.48767,1500,0.0299,2.5139,2.514,2.514,0,0,0
T07,screwdriver,기존_PoseStabilizer,161,2.48529,1500,0.0075,2.5892,2.5892,2.5892,0,0,0
T07,screwdriver,기존_PoseStabilizer,162,2.53454,1500,0.0563,2.2156,2.2163,2.2163,0,0,0
T07,screwdriver,기존_PoseStabilizer,163,2.46808,1500,0.0609,3.0397,3.0403,3.0403,0,0,0
T07,screwdriver,기존_PoseStabilizer,164,2.49996,1500,0.0058,1.3827,1.3827,1.3827,0,0,0
T07,screwdriver,기존_PoseStabilizer,165,2.54917,1504,0.0041,0.1724,0.1724,0.1724,0,0,0
T07,screwdriver,기존_PoseStabilizer,166,2.46729,1500,0.0316,0.8288,0.8294,0.8294,0,0,0
T07,screwdriver,기존_PoseStabilizer,167,2.49721,1500,0.0051,2.8578,2.8578,2.8578,0,0,0
T07,screwdriver,기존_PoseStabilizer,168,2.59742,1501,0.0252,2.0873,2.0874,2.0874,0,1,0
T07,screwdriver,기존_PoseStabilizer,169,2.51112,1503,0.013,2.9223,2.9223,2.9223,0,0,0
T07,screwdriver,기존_PoseStabilizer,170,2.4835,1500,0.0729,3.0965,3.0973,3.0973,0,0,0
T07,screwdriver,기존_PoseStabilizer,171,2.47596,1500,0.0631,1.3304,1.3319,1.3319,0,0,0
T07,screwdriver,기존_PoseStabilizer,172,2.53329,1500,0.0245,4.348,4.348,4.348,0,0,0
T07,screwdriver,기존_PoseStabilizer,173,2.58271,1503,0.069,1.3668,1.3662,1.3668,0,1,0
T07,screwdriver,기존_PoseStabilizer,174,2.47696,1505,0.0875,0.8138,0.8149,0.8149,0,1,0
T07,screwdriver,기존_PoseStabilizer,175,2.47842,1503,0.0206,1.3679,1.368,1.368,0,0,0
T07,screwdriver,기존_PoseStabilizer,176,2.54833,1500,0.0248,2.3973,2.3972,2.3973,0,0,0
T07,screwdriver,기존_PoseStabilizer,177,2.533,1500,0.0233,2.8535,2.8534,2.8535,0,0,0
T07,screwdriver,기존_PoseStabilizer,178,2.56658,1503,0.0659,2.0136,2.0146,2.0146,0,1,0
T07,screwdriver,기존_PoseStabilizer,179,2.80308,1502,0.0298,5.2575,5.2576,5.2576,0,1,0
T07,screwdriver,기존_PoseStabilizer,180,2.484,1502,0.0462,0.1977,0.2019,0.2019,0,1,0
T07,screwdriver,기존_PoseStabilizer,181,2.54071,1502,0.0619,1.6435,1.6426,1.6435,0,0,0
T07,screwdriver,기존_PoseStabilizer,182,2.52825,1503,0.0341,0.1214,0.1208,0.1214,0,0,0
T07,screwdriver,기존_PoseStabilizer,183,2.70467,1500,0.0177,0.7871,0.7869,0.7871,0,0,0
T07,screwdriver,기존_PoseStabilizer,184,2.5135,1500,0.0202,2.3175,2.3176,2.3176,0,0,0
T07,screwdriver,기존_PoseStabilizer,185,2.48471,1500,0.0225,1.4441,1.4443,1.4443,0,0,0
T07,screwdriver,기존_PoseStabilizer,186,2.6335,1501,0.0754,0.5297,0.5332,0.5332,0,1,0
T07,screwdriver,기존_PoseStabilizer,187,2.53821,1500,0.0354,3.5872,3.5871,3.5872,0,0,0
T07,screwdriver,기존_PoseStabilizer,188,2.55096,1504,0.0543,1.4517,1.451,1.4517,0,1,0
T07,screwdriver,기존_PoseStabilizer,189,2.65875,1505,0.0377,0.6401,0.6412,0.6412,0,1,0
T07,screwdriver,기존_PoseStabilizer,190,2.50075,1500,0.0672,2.8414,2.8415,2.8415,0,0,0
T07,screwdriver,기존_PoseStabilizer,191,2.58542,1502,0.0445,0.2686,0.2695,0.2695,0,1,0
T07,screwdriver,기존_PoseStabilizer,192,2.50296,1505,0.0475,0.7274,0.7259,0.7274,0,1,0
T07,screwdriver,기존_PoseStabilizer,193,2.73504,1500,0.0058,0.1277,0.1275,0.1277,0,0,0
T07,screwdriver,기존_PoseStabilizer,194,2.51675,1500,0.0573,3.7424,3.7428,3.7428,0,0,0
T07,screwdriver,기존_PoseStabilizer,195,2.50646,1505,0.0832,1.7425,1.7441,1.7441,0,0,0
T07,screwdriver,기존_PoseStabilizer,196,2.51179,1500,0.0199,3.9057,3.9056,3.9057,0,0,0
T07,screwdriver,기존_PoseStabilizer,197,2.52858,1500,0.0695,1.8089,1.8102,1.8102,0,0,0
T07,screwdriver,기존_PoseStabilizer,198,2.49983,1504,0.1047,2.3053,2.3071,2.3071,0,1,0
T07,screwdriver,기존_PoseStabilizer,199,2.58188,1500,0.01,2.6567,2.6567,2.6567,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,0,0.07738,1500,0.0,0.0,0.0,0.0,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,1,0.079,1500,0.0584,33.0861,33.086,33.0861,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,2,0.07879,1505,0.1878,13.3118,13.311,13.3118,0,1,0
T07,screwdriver,수정_RealtimePCASmoother,3,0.08012,1502,0.2451,86.8672,86.8667,86.8672,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,4,0.08721,1500,0.079,71.4723,71.4723,71.4723,0,0,1
T07,screwdriver,수정_RealtimePCASmoother,5,0.08196,1505,0.1541,31.4176,31.4172,31.4176,0,1,0
T07,screwdriver,수정_RealtimePCASmoother,6,0.09004,1500,0.1332,21.4707,21.4703,21.4707,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,7,0.08262,1500,0.0395,17.5533,17.5532,17.5533,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,8,0.08262,1500,0.0242,11.2469,11.2469,11.2469,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,9,0.09221,1503,0.151,48.3094,48.3092,48.3094,0,0,1
T07,screwdriver,수정_RealtimePCASmoother,10,0.09,1504,0.1578,88.8331,88.8332,88.8332,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,11,0.08104,1500,0.1066,40.8037,40.8036,40.8037,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,12,0.08017,1500,0.0456,25.8454,25.8454,25.8454,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,13,0.08567,1500,0.0524,35.3506,35.3505,35.3506,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,14,0.09367,1500,0.069,8.1956,8.1955,8.1956,0,0,1
T07,screwdriver,수정_RealtimePCASmoother,15,0.08546,1500,0.0433,11.5327,11.5328,11.5328,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,16,0.0855,1504,0.2155,39.3668,39.3662,39.3668,0,1,0
T07,screwdriver,수정_RealtimePCASmoother,17,0.08179,1500,0.2381,53.0793,53.0787,53.0793,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,18,0.08163,1500,0.027,12.1103,12.1103,12.1103,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,19,0.11046,1500,0.0531,3.4799,3.4803,3.4803,0,0,1
T07,screwdriver,수정_RealtimePCASmoother,20,0.082,1505,0.0842,35.0648,35.0647,35.0648,0,1,0
T07,screwdriver,수정_RealtimePCASmoother,21,0.08221,1500,0.0634,42.3109,42.3108,42.3109,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,22,0.07667,1500,0.0519,27.1711,27.1711,27.1711,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,23,0.10529,1500,0.0462,31.7126,31.7126,31.7126,0,0,0
T07,screwdriver,수정_RealtimePCASmoother,24,0.0985,1500,0.0546,33.0226,33.0226,33.0226,0,0,1
